ratings,reviews
2,인도 냄새나요 일반적으로 생각하는 로즈메리 향은 확실히 아니에요
2,좋아요 쓸 만해요
2,두꺼워요 잘못 샀어요
2,완전 싸구려 옷 같아요 ㅠㅠ
2,싸서 개를 샀는데 개는 그냥 불량이더라고요 그냥 싼 김에 잘 고장 날 것 같아 여러 개 시키긴 했지만 저처럼 잘 생각하고 사세여
2,생각보다 촉촉함은 적었단 거 갔음
2,사람이 하는 일이라 모든 게 완벽하지 않겠지만 도 제대로 재단 안 해주셔서 실망입니다 스티로폼 상태도 좋지 않네요 첫 구매이지만 상품평에 비해 실망입니다
2,제품이 잘못 왔습니다 그냥 쓰겠습니다
2,아직 사용 안 해봤는데 효과 있길
2,제품과 함께 볼트가 전혀 안 와서 다시 받는데 시간이 오래 걸려서 짜증 났어요
2,생각보다 달지도 않고 맛나네요 잘 묵겠습니다
2,제품을 직접 보고 구매하지 않아서인지 실망이 좀 크네요 전체적인 마감 수준이 떨어지고 특히 헤드 쪽 상판은 손으로 조금만 힘을 주어도 부러질 듯하네요
2,음 첨 써본 건데 얼굴 주변으로 빨갛게 머가 붉게 올라오네요 ㅜㅡㅜ 그리고 보습도 별로 이네요 재구매 의사 없어요
2,라임 향관 물이 적은 듯합니다 배송도 생각보다 너무 늦어요
2,모서리가 찢겨서 왔어요 촉감도 좋고 상품은 좋네요
2,아무도 안 먹어서 혼자 먹네요
2,물감 용량이 작아 따로 구매 원해요
2,티가 너무나요
2,아무리 싸다고 해도 비닐 하나에 우르르 잘 접혀있지도 않고 참 배송하시기 편했겠어요
2,생각보다 커서 놀랬네요
2,주문한 바로 다음날 와서 배송 빠르기는 좋아요 하지만 박스가 찢어져서 별점을 낮게 줬어요
2,수요일 주문해서 입금했는데 토요일에 배송이 오네요
2,절대 사지 마세요 여기서 사시면 절대 환불 안 해줍니다
2,좋아요 좋아요 좋아요
2,지인이 광주 내 다른 시장에서 사주신 코다리조림 찜을 기대하고 구입했어요 패킹 배송 다 좋았지만 맛은 평이합니다 김치는 맛있었어요
2,재구매 적당해요 먹을만합니다
2,약간 허접한듯하나 아이가 좋아하네요ㅋ
2,흰색 플라스틱 부분이 오염물이 묻어있네요 지워지지도 않고
2,의자 한 개 나사 조이는 구멍 하나가 불량이네요
2,한 달 됐는데 망가졌어요
2,상품이 잘못 왔는데 교환하기 귀찮아서 그냥 쓰려고요
2,리터라고 해서 샀더니 리터 밖에 안되네요
2,개월 세 키론데 신축성은 많이 없고 입히기도 불편하고 마감 처리 엉망이고 보풀 떨어지고 사이즈도 작고 진짜 별로네요 싸서 그냥 반품도 못하겠네요 대충 입히다가 버릴랍니다
2,비추입니다 넥 라인이 많이 빠져있고 소매 들면 이너웨어가 다 보이네요 주름도 엄청 잘생겨요 제 몸이 이쁘지 않은 것도 사실이지만 저렴하게 사도 횡재할 때가 있잖아요 이건 아니에요 집 앞 슈퍼도 나갈까 말까ㅎㅎㅎ
2,크고 한번 빨고 나면 못 신겠어요 별로예요
2,배송은 빠른데 생각보다 지이 이이인 짜 작네요
2,디자인이 옆으로 많이 퍼져 보이는 스타일이네요
2,진짜 허접한데 택배비가 같은 숍에서 구매해도 모두 별도라는ㅎㅎㅎ
2,옅어도 너무 옅어요 어린이집에서 놀이할 때 쓰던 스카프 생각하고 주문했는데 엄청 차이나네요 마감도 아쉽고요ᅲᅲ 가격을 좀 올리더라도 보완해서 색도 더 진하고 마감도 깔끔하게 만들어주셨으면 하는 아쉬움이 있습니다
2,발향력이 있는 건지 잘 모르겠네요
2,재구매 봄이라 주문형이 많아 그런지 배송이 주가 넘게 걸렸네요
2,좁고 긴 수건이네요 저가 그냥 수건과 같다고 생각하고 사서 살짝 아쉽네요 수건이 펼쳐진 사진 하나 있으면 좋을 것 같아요
2,생각보다 사이즈 작아요 별로 도움 안 되는 듯
2,별로 일단 뜨겁게 예열을 해놔 도 금방 식어요 제 것만 불량인지 한 번에 좋을 만큼 사용하려면 몇 번을 데우는지 몰라요 게다가 무겁고 별로네요
2,와 이거 생각보다 정말 높네요 밥 먹기는 높고 반품하기는 귀찮고 해서 그냥 친구 선물로 줬어요
2,배송 배송이 정말 느립니다 원래 공지 날짜에 발송 안 하고 별도 연락도 없고 이렇게 느린 줄 알았다면
2,싼 건 좋은데 제조일자가 작년 일이네요
2,음 파츠 젤로 엄지에 스와로브스키 크리스털 올렸는데 왼손은 일 줄 정도 유지됐고 오른손은 이틀ㅠㅠ 그 뒤엔 탑 젤을 주위에 작은 브러시로 메꿔줬는데도 일 가네요ㅠㅠ 혹시 몰라 오래 굽기까지 했는데 아쉬워요
2,선물 받아서 먹었을 때 맛있어서 시켰는데 이번엔 너무 절여진 건지 담은지 좀 된 건 진 몰라도 잎이 아삭하거나 살아있는 것 없이 너무 흐물흐물했어요 저희 집은 새로 막 담은 아삭한 걸 좋아하는데 이번엔 실망이네요
2,레몬은 맛있는데 체리는 제 취향이 아니네요 하나 먹고 지인 줬어요 필드 트위스트가 그래도 제일 맛있는 거 같아요
2,두 번 빨자 보폭이 엄청나게 일어나요
2,음 일반보다 아주 쪼금
2,설치하다 피 봤습니다
2,사진 보고 옵션 선택했는데 전혀 다른 이불이 와서 기분 엄청 불쾌하네요 이불을 잘못 보낸 건지 사진을 잘못 올려놓은 건지 몰라도 진짜 기분 나쁘네요 추석 연휴 때문에 반품 안 한 줄 아세요
2,제가 생각하던 게 아니에요
2,먹는 동안 피부 결은 좀 좋아졌지만 상태는 더 안 좋아졌었네요 열이 내리길 바라면서 먹었던 것인데 증상이 점점 더 심해졌고 결국원인은 이것 때문이었습니다 끊고 나니까 바로 좋아졌어요 안 맞을 수도 있네요
2,재구매 번째 주문입니다 처음이 좋아 재구매했는데 포장이 너무 엉성하고 빈 포장도 있고 대체로 실망입니다
2,포장상태 불만
2,드라이아이스 원주고 추가했는데 드라이아이스 다 녹아서 왔어요 무슨 의미가 있나 싶긴 하네요 여하튼 상품은 잘 받았는데요 맛이 왜 이런 지 모르겠어요ㅠㅠ 먹어본 애플망고 중 별로예요
2,좁쌀 생김 홍조기 생김
2,전에 쓰던 거보다 소음이 좀 있네요 불만족스럽
2,저렴한 만큼 제품 퀄리티도 그냥 그래요 배송 정말 느려요
2,신차라서 격차가 없어서 안 껴지는 건지 그랜저와 스포티지 센터패시아에 부착하다가 포기했습니다 내 손을 탓해야 하나
2,범부 베베를 쓰고 있어서 그런 재질을 원했는데 그런 재질은 아닌 거 같네요 젖병 솔은 잘 받았습니다 감사합니다
2,손가락 폭이 넓습니다
2,케이스가 약간 종이 케이스인 것 같은데 가격 대비 탄탄하지가 않아 좀 아쉬워요
2,배송은 생각보다 빨리 왔어요 근데 너무 미니미 네오 엄청 작음 ㅋㅋ 그냥 쓸려고 요 빠른 배송 감사요
2,애고 다리 부어서 오자마자 깨끗한 수건으로 닦고 말린 다음 문질렀는데 쇳독처럼 올라오네요 싸다고 좋다고 생각했는데
2,딸기 포장 찢어져서 왔어요
2,색이 빠져서 받 고 실망했네요 다 그런 건 아닌데 러짜피받은거잘써볼랍니다
2,기대했던 맛까지는 너무 작았어요
2,가격이 싸고 유축기 깔때기랑 호환돼서 주문했는데 공기구멍이 작아서 잘 안 보이고 젖병 재질이랑 젖꼭지가 가격은 좀 더 비싸도 더블하트 거가 더 좋아요
2,크림색이 종류가 가지인가요 서로 다른 색이 와서 그냥 붙였어요
2,많이 작고셔요 이렇게 작을 줄 몰랐어요
2,빠른 배송 감사합니다 라운드형이라 저희 텐트에 잘 맞을 것 같아요 아직 사용 전이지만 기대됩니다
2,먼지 날림은 덜해요 거즈면 같은 느낌인데 클렌징을 했을 때 피부에 자극이 가요 빨개지고 아프고 별로인 듯 요
2,이게ㅜ 제가 개나 뜯어가지고 사용했는데 ㅜ 개다 터졌습니다 시간을 쓸 수가 없어요 조물 거려서 그런가 싶어 세게 안 주물렀는데도 좀 있으면 터져요 ㅜ 너무 좋은데 ㅜ 옷 다 버리고
2,분명히 얼음팩 옵션으로 선택해서 원 더 지불했는데 얼음팩 없이 왔어요 그리고 옥수수 상태가 안 좋아요 백찬 중 게이 상이 단단하고 쫀득한 찰옥수수가 아닌 허옇고 물렁한
2,내냐 나나 남남 고고가 가사 사
2,기대를 너무 한 것 같습니다
2,배송이 너무 오래 걸려서 별을 뺍니다 이 목 타 죽을 뻔
2,제품 자체는 좋은데 바닥 표면에 흠집이ᅲ
2,매주 주문해서 먹고 있어요 정말 만족하진 않지만 그럭저럭 먹을만했는데 이번에 주문한 건 정말 맛없네요
2,건전지를 안 쓰는 거 넣어서인지 모르나 파워가 약하고 예쁘게 다듬어지지 않아 조금 그렇습니다 단계별로 다듬는 속도가 있으면 좋은데 그 점은 아쉽네요
2,지속력이 엄청 짧아요 그날 거의 다 지워졌어요
2,싼 맛에 그냥 동네 마트나 집 앞에 나갈 때 입으려고 샀어요 딱 봐도 늘어질 거 같이 생겨서 손빨래했는데 한번 빠니까 쭉 늘어지네요 한 세 번 입고 버려야겠어요ㅋㅋ
2,사이즈 커요
2,냄새 빼고는 화면과 같습니다
2,딱 원임
2,밑바닥 빼고 쓰는데 약간 기울 감이 있어요 밑바닥 빼고 쓰실 거면 비추
2,너무 멀고 싶을 때 주문했는데 너무 늦게 와서 좀 아쉬웠고요 미리 알려는 서비스가 있음 마음 놓고 기다렸을 것 같아요
2,완전 비추 너무 약해요 달고 나서 후회함
2,ㅠㅠ 제 것만 그런지 키가 안 붙어요 ㅋㅋ 자성이 없나 싶어서 다른 자석을 갖다 대보니 면적이 넓고 서로 붙으려는 힘이 강해야 찰싹 붙는데 이미지 예시처럼 살짝 끝만 붙이는 건 어림도 없어요 ㅋㅋ 반품 귀찮아서 인테리어 목적으로 둘려구요 ㅠㅠ
2,카레는 앞으로 안 살 거임 맛보려고 샀더니 카레는 실제로 카레 요리를 해먹는 게 맛나겠음 카레 라면 다 비슷한 거 같아요 짜고 좀 그냥 그래요
2,한치가 생각보다 너무 작았어요 ㅜㅜ 맛은 있네요
2,재질감이 푸석푸석한 나무질감이며 페인트 가 뭉쳐져서 보기 안 좋아요 깔끔한 옷걸이라고 인식하기 어렵네요 가격에 비해 품질이 별로입니다
2,턱 끝에 동그라미 친 부분 플라스틱이 없습니다 문의하니까 제거했다고 합니다 상품페이지 이미지를 교체하던지 없다고 설 명해 도면 좋겠네요 저 부분이 없어서 그런지 잡아당기면 턱끈 쭉 빠져서 다시 끼워야 해요
2,재구매 매번 여기서 사는데 이번에 왜 이렇게 쑤셔넣으셨나요ㅠㅠ상자통째오 냉동실에 얼리는데 하나하나 다 꺼내서 펴서 넣어야겠네요 휴
2,몇 달 전에 구입하고 이번에 선물용으로 구입을 했는데 상호도 틀리고 포장 색깔도 틀리고 꺼림칙하네요 물외가 길이도 짧고 작은 것 같아서 찜찜합니다
2,생각보다 너무 별로 미는데 뻑뻑하고 잘 안 굴러요 앉아서 멀리까지 힘 안 들이고 먼지 제거하려고 산 건데 서서 힘주고 대걸레질하듯 밀어야 하네요 당길 땐 안굴러요ㅡㅅㅡ
2,그냥 저렴한 맛에 씁니다
2,재구매 배송 너무 느렸어요 두 번째 구매인데 저번보다 오래 기다렸네요
2,망치 고무의 상태가 기포 같은 것으로 인해서 고르지 않습니다
2,불량품 개 섞여 있는데 급해서 그냥 썼어요
2,이게 가 맞는지 의문이에요ㅠㅠ 구매한 이후로 뺀 적 없이 계속 착용하고 있었는데 색상이 좀 구릿빛처럼 변하더라고요 사진에 첨부하였는데 로즈 골드 삼거 아니고요
2,날이 이러니 어쩔 수 없다는 거 감안해서 그래 조 키조개 작은 것치고는 씨알이 좋더라고요 바지락은 음 좋아요 안 죽였더라면 ㅎㅎ 시원해지면 다시 주문
2,냉동인데 다 녹아서 왔어요
2,작년 재고 마스크가 온 것 같습니다 유통기한 년 월
2,잘 받았습니다
2,콩이 좀 누져서 고소하지 않음
2,ㅠ ㅜ 윽 색깔만 이뻐요
2,돈 업은 되는데 너무 번들거리는 느낌
2,커브였음 너무 좋았겠어요ᅮᅮ이뻐요
2,재구매 늘어나는 거 감안해도 너무 작아서 똥구멍에 끼어요
2,배송은 빠르나 품질이 별로네요
2,실망이네요 차가 검은색이라서 잔흠집이 많아서 구매했는데 아무리 문질러도 소용이 없네요 싼 가격도 아닌데 너무 실망스럽네요 추천 안 하고 싶네요
2,지정 배송일보다 늦게 도착했어요 엄청 일찍 주문했는데
2,별로예요 ㅜㅜ 너무 약해서 한번 쓰고 버렸습니다
2,백화 생기네 요때처럼 밀릴 정도 이미 써버렸는데 반품도 안되고 버려야겠네요
2,네 그냥 그래요 내용물
2,착용하기 불편함 특히 벗는 건 더 불편함
2,실크 도배지라 지물포에서 파는 실크지로 생각했는데 좀 더 알아보고 구매할걸 그랬네요
2,충전이 많이 느리네요
2,아 놔 완전 짜증 부품을 제대로 된 걸 줘야죠 하나가 불량이어서 벽면에 못 달고 천장에 달 앗잖아요 그것도 겨우겨우 짜증 가득 그림도 밑쪽에 있고 그냥 쓰긴 하지만 비추
2,총 개 시켰는데 손잡이 플라스틱 똑딱이다 박스나 부족합니다 검수 그렇게 부탁드렸는데 짐 들 때 손가락 아파 죽는 줄 알았습니다
2,그냥 그냥 그럭저럭 사용해보려 합니다
2,상품 이미지와 배달된 마이쮸가 다르네요 상품 이미지는 진공 개별 포장인데 배달된 상품은 그냥 개별 포장이라 아쉽네요
2,너무 지저분하게 잘라지네요
2,조립이 잘되지 않지만 그냥 사용합니다 그래도 문의드린 거에 발 빠르게 답변 주셔서 좋았어요
2,구성품이 집 안에 다 안들어가요ㅠㅠ
2,캡이 너무 작았어요
2,사이즈를 잘못 골라서 아쉬워요
2,배송도 빠르고 포장상태도 맘에 들었어요 단지 상해 있는 것이 생각 보다 많아요 잘라보기 전까지는 모르니까 너무 아까워요ㅠ
2,엄청 더러운 상태로 와요
2,배송은 일 소요됐어요 상품은 새 거처럼 왔는데 열선 타는 냄새가 정말 심하네요 냄새가 없어질지는 잘 모르겠어요
2,냄새나요 빨래해도 냄새가 안 가셔요
2,방울토마토에 흙이 많이 묻어 씻기지도 않고 터진 것도 제법 많습니다
2,배송이 느려 페인트칠 다하고 왔네요
2,생각보다 많이 무겁고 우드 재질이 솔직히 너무 촌스러워요ㅜㅜ
2,지난번에 주문했을 때 상품이 좋아서 재구매 했는데 이번에 온 것은 너무 형편없이 안 좋아서 버리는 것이 더 많았네요 먹는 내내 속상했습니다
2,약하네요 한번 맸는데 가방 메려고 한쪽 어깨끈 잡고 들었는데 끈이 가방에서 빠졌어요ㅜㅜ책권이랑 소지품들 들어있었는데 마감이 부실한 것 같네요 가볍게 짐 넣을 분들만 사는 게 좋을듯해요
2,오래 입고 있으면 아파요
2,안경 쓰면 귀 조절 버튼이 걸려서 매우 불편합니다 차라리 없는 게 낫겠네요 렌즈 낄 때 나 한 번씩 쓰고 있습니다
